,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
2770,27.84092171,-2.707120514,9.391470337,-0.2749781799
2771,27.85097171,-2.694546661,9.361682281,-0.2215393066
2772,27.86102271,-2.682571564,9.368717651,-0.1978884888
2773,27.87107271,-2.683170319,9.357341309,-0.1947450256
2774,27.88112371,-2.661615143,9.344019012,-0.1990859985
2775,27.89117371,-2.664758606,9.376651154,-0.2083666992
2776,27.90122471,-2.685715027,9.388027496,-0.2080673218
2777,27.91127471,-2.696791992,9.385782166,-0.2053729248
2778,27.92132571,-2.689307556,9.372160492,-0.1917512512
2779,27.93137571,-2.682272186,9.356443176,-0.203127594
2780,27.94142671,-2.680475922,9.341623993,-0.246537323
2781,27.95147671,-2.676434326,9.341025238,-0.2821632385
2782,27.96152771,-2.693798218,9.350455627,-0.3116519165
2783,27.97157871,-2.725981293,9.347312164,-0.3010240173
2784,27.98162871,-2.745141449,9.34312088,-0.2749781799
2785,27.99167971,-2.743494873,9.343569946,-0.2359094238
2786,28.00172971,-2.728825378,9.345366211,-0.1904040527
2787,28.01178071,-2.711461487,9.359287262,-0.1785786438
2788,28.02183071,-2.721340942,9.400301971,-0.200433197
2789,28.03188171,-2.730771332,9.413175201,-0.1995350647
2790,28.04193171,-2.711611176,9.420509949,-0.1889071655
2791,28.05198271,-2.699636078,9.392368469,-0.1836680603
2792,28.06203271,-2.692151642,9.367220764,-0.2311193848
2793,28.07208371,-2.707868958,9.37710022,-0.265847168
2794,28.08213371,-2.735411682,9.375004578,-0.2853067017
2795,28.09218471,-2.75202713,9.3654245,-0.3023712158
2796,28.10223471,-2.766546936,9.361083527,-0.3082090759
2797,28.11228571,-2.776725769,9.373807068,-0.2906954956
2798,28.12233571,-2.776127014,9.361682281,-0.279768219
2799,28.13238671,-2.779719543,9.360784149,-0.2725831604
2800,28.14243771,-2.781216431,9.36063446,-0.2565664673
2801,28.15248771,-2.761158142,9.344917145,-0.2198927307
2802,28.16253871,-2.72283783,9.342821503,-0.2050735474
2803,28.17258871,-2.683619385,9.344168701,-0.2227368164
2804,28.18263971,-2.66550705,9.361981659,-0.2493814087
2805,28.19268971,-2.671793976,9.38293808,-0.2453398132
2806,28.20274071,-2.687361603,9.386530609,-0.2293231201
2807,28.21279071,-2.689008179,9.379046173,-0.2365081787
2808,28.22284271,-2.68646347,9.360035706,-0.2719844055
2809,28.23289271,-2.692750397,9.348509674,-0.3061134338
2810,28.24294371,-2.703977051,9.350455627,-0.2999761963
2811,28.25299371,-2.730621643,9.364077301,-0.292641449
2812,28.26304471,-2.739303589,9.345815277,-0.2618055725
2813,28.27309471,-2.728226624,9.342522125,-0.2378553772
2814,28.28314571,-2.722089386,9.343719635,-0.2252815247
2815,28.29319571,-2.71340744,9.358987885,-0.2275268555
2816,28.30324671,-2.702629852,9.384734344,-0.2341131592
2817,28.31329671,-2.71220993,9.40045166,-0.2377056885
2818,28.32334771,-2.715353394,9.387877808,-0.2579136658
