,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
4776,48.01067608,-0.2971321106,-9.780661011,0.2469863892
4777,48.02072808,-0.2866539001,-9.827214203,0.2215393066
4778,48.03078008,-0.2755769348,-9.835447083,0.2239343262
4779,48.04083208,-0.2480342102,-9.839788055,0.214354248
4780,48.05088408,-0.2294728088,-9.836644592,0.1713935852
4781,48.06093608,-0.2079176331,-9.841284943,0.159717865
4782,48.07098771,-0.1637594604,-9.868079224,0.1428030396
4783,48.08103971,-0.1255888367,-9.874964905,0.1267863464
4784,48.09109171,-0.129181366,-9.889335022,0.1202000427
4785,48.10114371,-0.1425036621,-9.90834549,0.1145118713
4786,48.11119571,-0.1341210938,-9.910291443,0.1118174744
4787,48.12124771,-0.1451980591,-9.910890198,0.112565918
4788,48.13129971,-0.14040802,-9.911339264,0.08741821289
4789,48.14135171,-0.1501377869,-9.876012726,0.06526428223
4790,48.15140371,-0.1396595764,-9.860145721,0.08068222046
4791,48.16145571,-0.1128652954,-9.863887939,0.1101708984
4792,48.17150671,-0.1016386414,-9.869576111,0.1606159973
4793,48.18155871,-0.1029858398,-9.878258057,0.1749861145
4794,48.19161071,-0.1059796143,-9.873917084,0.1742376709
4795,48.20166271,-0.1059796143,-9.879156189,0.1682501221
4796,48.21171571,-0.09639953613,-9.86852829,0.1417552185
4797,48.22176671,-0.08307723999,-9.868827667,0.1336720276
4798,48.23181871,-0.1040336609,-9.869576111,0.1466949463
4799,48.24187071,-0.1577719116,-9.865983582,0.1511856079
4800,48.25192371,-0.1856140137,-9.874515839,0.1594184875
4801,48.26197571,-0.1857637024,-9.89547226,0.1567240906
4802,48.27202671,-0.1944456482,-9.887987823,0.1651066589
4803,48.28207871,-0.2142045593,-9.884095917,0.1788780212
4804,48.29213071,-0.1986369324,-9.877210236,0.177381134
4805,48.30218271,-0.1713935852,-9.883347473,0.1754351807
4806,48.31223471,-0.180075531,-9.908195801,0.1936972046
4807,48.32228671,-0.168848877,-9.905351715,0.1974394226
4808,48.33233871,-0.1625619507,-9.898016968,0.1992356873
