,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
6850,68.85311512,-0.2104623413,9.782157898,-0.2240840149
6851,68.86316612,-0.2315684509,9.782307587,-0.2230361938
6852,68.87321812,-0.2278262329,9.774972839,-0.1938468933
6853,68.88326913,-0.2278262329,9.736353149,-0.1618135071
6854,68.89332012,-0.2188449097,9.703271942,-0.1384620667
6855,68.90337112,-0.1983375549,9.69997879,-0.1158590698
6856,68.91342212,-0.1832189941,9.71988739,-0.1276844788
6857,68.92347312,-0.2002835083,9.742340698,-0.1712438965
6858,68.93352512,-0.2195933533,9.75386673,-0.2052232361
6859,68.94357612,-0.2158511353,9.761201477,-0.2070195007
6860,68.95362713,-0.2149530029,9.769733734,-0.1995350647
6861,68.96367812,-0.2353106689,9.762249298,-0.1797761536
6862,68.97372912,-0.2433938599,9.737550659,-0.1523831177
6863,68.98378012,-0.2444416809,9.732461243,-0.1255888367
6864,68.99383212,-0.2484832764,9.75506424,-0.1231938171
6865,69.00388312,-0.2344125366,9.771679688,-0.1233435059
6866,69.01393412,-0.1959425354,9.781858521,-0.1353186035
6867,69.02398513,-0.159717865,9.784702606,-0.1703457642
6868,69.03403612,-0.1710942078,9.772727509,-0.1922003174
6869,69.04408712,-0.2098635864,9.748927002,-0.1603166199
6870,69.05413912,-0.2240840149,9.731413422,-0.1309776306
6871,69.06419012,-0.226179657,9.710457001,-0.1700463867
6872,69.07424112,-0.2329156494,9.720336456,-0.1889071655
6873,69.08429212,-0.2552192688,9.717342682,-0.1889071655
6874,69.09434313,-0.2625540161,9.716145172,-0.1794767761
6875,69.10439512,-0.2402503967,9.736053772,-0.1564247131
6876,69.11444612,-0.2163002014,9.759554901,-0.1510359192
6877,69.12449712,-0.2124082947,9.751022644,-0.1498384094
6878,69.13454812,-0.2176473999,9.754615173,-0.1417552185
6879,69.14459913,-0.1748364258,9.760602722,-0.1088237
6880,69.15465012,-0.1420545959,9.764794006,-0.119002533
6881,69.16470213,-0.154329071,9.757908325,-0.1722917175
6882,69.17475312,-0.1833686829,9.770482178,-0.2076182556
6883,69.18480412,-0.2043251038,9.759255524,-0.1805245972
6884,69.19485512,-0.2067201233,9.761351166,-0.1459465027
6885,69.20490612,-0.2201921082,9.761650543,-0.1499880981
6886,69.21495713,-0.2215393066,9.748927002,-0.1487905884
6887,69.22500912,-0.2254312134,9.750723267,-0.1380130005
6888,69.23506013,-0.2112107849,9.748477936,-0.1402583313
6889,69.24511112,-0.1954934692,9.752818909,-0.182769928
6890,69.25516212,-0.1927990723,9.742490387,-0.2300715637
6891,69.26521312,-0.2037263489,9.732910309,-0.2291734314
6892,69.27526412,-0.1954934692,9.748777313,-0.1927990723
6893,69.28531612,-0.1911524963,9.743538208,-0.2020797729
6894,69.29536712,-0.2010319519,9.735005951,-0.1848655701
6895,69.30541813,-0.1877096558,9.754016418,-0.1663041687
6896,69.31546912,-0.1917512512,9.761201477,-0.1633103943
6897,69.32552012,-0.2011816406,9.748178558,-0.1719923401
6898,69.33557112,-0.2082170105,9.73395813,-0.1841171265
6899,69.34562312,-0.220790863,9.735754395,-0.2245330811
6900,69.35567413,-0.2498304749,9.734107819,-0.2296224976
6901,69.36572512,-0.2670446777,9.738448792,-0.2242337036
6902,69.37577613,-0.2640509033,9.749076691,-0.214354248
6903,69.38582712,-0.2411485291,9.741143188,-0.189206543
6904,69.39587812,-0.245489502,9.727671204,-0.1751358032
6905,69.40593012,-0.2402503967,9.723928986,-0.1525328064
6906,69.41598112,-0.217048645,9.743687897,-0.1681004333
6907,69.42603213,-0.1968406677,9.758956146,-0.1950444031
6908,69.43608312,-0.196690979,9.761949921,-0.1978884888
6909,69.44613412,-0.1853146362,9.769584045,-0.1972897339
6910,69.45618612,-0.1814227295,9.766141205,-0.1995350647
6911,69.46623712,-0.186512146,9.751621399,-0.1975891113
